,account_id,customer_id,account_type,balance,status_type
11059,9464,26022,Trust Account,71.0,Closed
11060,4157,11883,Business Account,80.0,Inactive/Dormant
11061,10177,11883,Business Account,697925.0,Closed
11062,29952,11883,Custodial Account,160.0,Closed
11063,27584,22359,Checking/Current Account,11.0,Blocked/Frozen
11064,42523,22359,Certificate of Deposit (CD),4.0,Defaulted
11065,11124,22359,Certificate of Deposit (CD),95743171.0,Limited/Restricted
11066,37836,35778,Trust Account,43622568.0,Closed
11067,48183,35778,Custodial Account,994894.0,Inactive/Dormant
11068,59173,35778,Individual Retirement Account (IRA),58.0,Blocked/Frozen
11069,45540,35778,Certificate of Deposit (CD),34.0,Defaulted
11070,58431,35778,Business Account,838.0,Limited/Restricted
11071,10085,8144,Checking/Current Account,1.0,Defaulted
11072,28730,20124,Individual Retirement Account (IRA),815823.0,Defaulted
11073,7828,4097,Certificate of Deposit (CD),20647.0,Active
11074,33837,7290,Business Account,6762.0,Limited/Restricted
11075,49878,5359,Savings Account,8993833.0,Limited/Restricted
11076,63813,5359,Individual Retirement Account (IRA),62623047.0,Defaulted
11077,30404,5359,Custodial Account,430008985.0,Defaulted
11078,26605,5359,Individual Retirement Account (IRA),3655287.0,Limited/Restricted
11079,22467,47255,Checking/Current Account,0.0,Defaulted
11080,44414,47255,Business Account,63721.0,Blocked/Frozen
11081,10639,47255,Business Account,58247.0,Defaulted
11082,30942,47255,Trust Account,73.0,Inactive/Dormant
11083,20371,51821,Certificate of Deposit (CD),63471.0,Inactive/Dormant
11084,47761,12640,Certificate of Deposit (CD),101227230.0,Active
11085,15932,20962,Certificate of Deposit (CD),5574937.0,Limited/Restricted
11086,6489,921,Certificate of Deposit (CD),5.0,Defaulted
11087,45732,921,Trust Account,6155.0,Active
11088,23228,921,Checking/Current Account,99612422.0,Inactive/Dormant
11089,42637,37898,Trust Account,19228204.0,Inactive/Dormant
11090,18572,37898,Trust Account,91.0,Blocked/Frozen
11091,1385,37898,Checking/Current Account,31363.0,Closed
11092,60402,22267,Trust Account,7638.0,Inactive/Dormant
11093,50281,20296,Savings Account,73160673.0,Blocked/Frozen
11094,37787,20296,Certificate of Deposit (CD),615.0,Blocked/Frozen
11095,41943,20296,Savings Account,71216663.0,Defaulted
11096,9582,28505,Savings Account,587334.0,Defaulted
11097,20890,28505,Checking/Current Account,818.0,Inactive/Dormant
11098,5105,28505,Custodial Account,63376419.0,Closed
11099,57300,28505,Individual Retirement Account (IRA),850.0,Inactive/Dormant
11100,18361,64283,Checking/Current Account,499989.0,Limited/Restricted
11101,371,64283,Custodial Account,531319025.0,Active
11102,8235,64283,Custodial Account,1446560.0,Limited/Restricted
11103,45217,64283,Custodial Account,8472.0,Defaulted
11104,23917,59171,Individual Retirement Account (IRA),34118615.0,Blocked/Frozen
11105,61424,20845,Business Account,12.0,Active
11106,12894,20845,Trust Account,9.0,Active
11107,20527,20845,Business Account,735.0,Inactive/Dormant
11108,60243,9162,Checking/Current Account,1762.0,Defaulted
11109,45635,9162,Checking/Current Account,1.0,Inactive/Dormant
11110,34974,34507,Business Account,795752170.0,Inactive/Dormant
11111,44802,34507,Checking/Current Account,317480658.0,Inactive/Dormant
11112,29627,11617,Trust Account,40906267.0,Closed
11113,6297,11617,Checking/Current Account,88759698.0,Active
11114,51857,11617,Savings Account,7.0,Defaulted
11115,45018,11617,Savings Account,76092.0,Closed
11116,54949,22092,Custodial Account,9160991.0,Blocked/Frozen
11117,52410,28957,Savings Account,640.0,Defaulted
11118,49367,28957,Certificate of Deposit (CD),6062.0,Inactive/Dormant
11119,6551,28957,Checking/Current Account,25212112.0,Closed
11120,56434,28957,Custodial Account,427589.0,Inactive/Dormant
11121,36441,8649,Individual Retirement Account (IRA),43140.0,Limited/Restricted
11122,56661,8649,Custodial Account,316.0,Closed
11123,64420,8649,Checking/Current Account,709466.0,Active
11124,29510,8649,Savings Account,84.0,Closed
11125,874,8649,Individual Retirement Account (IRA),149643378.0,Limited/Restricted
11126,62739,3424,Savings Account,7404008.0,Defaulted
11127,30814,3424,Certificate of Deposit (CD),966732.0,Active
11128,26011,3424,Individual Retirement Account (IRA),8904.0,Active
11129,10342,3424,Individual Retirement Account (IRA),44.0,Defaulted
11130,17561,17158,Custodial Account,248.0,Limited/Restricted
11131,1723,17158,Savings Account,67004.0,Active
11132,25690,17158,Custodial Account,6457708.0,Limited/Restricted
11133,35432,12086,Certificate of Deposit (CD),548051.0,Limited/Restricted
11134,33411,12086,Trust Account,7.0,Limited/Restricted
11135,40179,8062,Certificate of Deposit (CD),4627.0,Closed
11136,46613,8062,Custodial Account,4.0,Limited/Restricted
11137,20829,4540,Savings Account,712036.0,Closed
11138,45337,4540,Custodial Account,94.0,Defaulted
11139,10396,35075,Business Account,301513465.0,Limited/Restricted
11140,54480,35075,Individual Retirement Account (IRA),2.0,Blocked/Frozen
11141,19877,35075,Savings Account,4426934.0,Blocked/Frozen
11142,16854,38700,Checking/Current Account,79114.0,Inactive/Dormant
11143,18664,52596,Savings Account,12647785.0,Limited/Restricted
11144,43072,52596,Business Account,8154.0,Active
11145,45602,33980,Checking/Current Account,808.0,Active
11146,51649,33980,Checking/Current Account,93.0,Defaulted
11147,36403,33980,Savings Account,8765.0,Limited/Restricted
11148,8799,33980,Individual Retirement Account (IRA),460998944.0,Blocked/Frozen
11149,12541,33980,Certificate of Deposit (CD),92.0,Inactive/Dormant
11150,17896,16007,Custodial Account,9553339.0,Inactive/Dormant
11151,34645,13303,Business Account,9658808.0,Blocked/Frozen
11152,14627,13303,Checking/Current Account,5.0,Inactive/Dormant
11153,63260,19762,Business Account,681529075.0,Closed
11154,57254,19762,Business Account,463637294.0,Defaulted
11155,25928,19762,Individual Retirement Account (IRA),913942.0,Limited/Restricted
11156,36457,36988,Savings Account,635343686.0,Active
11157,3251,36988,Individual Retirement Account (IRA),497526.0,Inactive/Dormant
11158,3981,59573,Individual Retirement Account (IRA),9430415.0,Blocked/Frozen
11159,23957,59573,Business Account,74363.0,Closed
11160,52170,59573,Business Account,2297931.0,Active
11161,27760,43072,Certificate of Deposit (CD),833.0,Limited/Restricted
11162,40872,43072,Custodial Account,581.0,Limited/Restricted
11163,41243,59499,Certificate of Deposit (CD),5.0,Closed
11164,12266,54422,Trust Account,652301819.0,Blocked/Frozen
11165,22360,54422,Trust Account,4759658.0,Active
11166,32790,54422,Business Account,317518861.0,Defaulted
11167,47944,5915,Checking/Current Account,1700614.0,Closed
11168,23985,12406,Trust Account,2895510.0,Limited/Restricted
11169,48117,12406,Trust Account,21.0,Blocked/Frozen
11170,18780,12406,Custodial Account,63.0,Blocked/Frozen
11171,37244,12406,Custodial Account,33182.0,Limited/Restricted
11172,47344,20388,Custodial Account,3.0,Inactive/Dormant
11173,35222,20388,Savings Account,946224.0,Closed
11174,45640,20388,Custodial Account,5536.0,Limited/Restricted
11175,36697,20388,Savings Account,9936.0,Active
11176,10123,22974,Custodial Account,68612.0,Limited/Restricted
11177,44907,22974,Individual Retirement Account (IRA),868.0,Defaulted
11178,33011,18208,Savings Account,1.0,Blocked/Frozen
11179,19117,58229,Savings Account,79443.0,Closed
11180,15849,58229,Trust Account,50.0,Blocked/Frozen
11181,49429,21099,Custodial Account,660582705.0,Defaulted
11182,45419,21099,Business Account,647.0,Inactive/Dormant
11183,10699,21099,Checking/Current Account,5984116.0,Active
11184,1270,35350,Trust Account,83122767.0,Closed
11185,23244,35350,Individual Retirement Account (IRA),528.0,Blocked/Frozen
11186,59687,29075,Trust Account,3048236.0,Inactive/Dormant
11187,49398,29075,Custodial Account,9418.0,Limited/Restricted
11188,31810,29075,Custodial Account,7081.0,Limited/Restricted
11189,1620,39343,Custodial Account,6654905.0,Inactive/Dormant
11190,58404,39343,Checking/Current Account,49938631.0,Blocked/Frozen
11191,9746,61059,Individual Retirement Account (IRA),9235.0,Closed
11192,60783,61059,Business Account,43611294.0,Inactive/Dormant
11193,18672,61059,Checking/Current Account,392820.0,Blocked/Frozen
11194,2784,17208,Savings Account,5.0,Active
11195,65297,17208,Trust Account,3.0,Defaulted
11196,34655,17208,Checking/Current Account,5699.0,Active
11197,15647,33544,Savings Account,4783414.0,Defaulted
11198,41849,2757,Custodial Account,8722621.0,Limited/Restricted
11199,2596,2757,Custodial Account,52710397.0,Limited/Restricted
11200,12257,2757,Custodial Account,37344818.0,Active
11201,45644,9208,Custodial Account,3495939.0,Blocked/Frozen
11202,35537,52125,Individual Retirement Account (IRA),6570.0,Active
11203,10004,9917,Trust Account,24116866.0,Active
11204,30152,9917,Custodial Account,92901.0,Inactive/Dormant
11205,26660,9917,Certificate of Deposit (CD),25867.0,Defaulted
11206,33172,1307,Custodial Account,343276676.0,Blocked/Frozen
11207,9125,1307,Custodial Account,5137005.0,Blocked/Frozen
11208,41006,1307,Custodial Account,867.0,Blocked/Frozen
11209,19550,1307,Checking/Current Account,357.0,Limited/Restricted
11210,64423,19463,Custodial Account,388100.0,Active
11211,47522,19463,Business Account,495.0,Inactive/Dormant
11212,63885,19463,Custodial Account,47246384.0,Closed
11213,22137,19463,Trust Account,5531757.0,Limited/Restricted
11214,50012,17593,Savings Account,892421029.0,Inactive/Dormant
11215,29279,17593,Trust Account,653539795.0,Active
11216,3892,196,Trust Account,1.0,Limited/Restricted
11217,55253,50497,Savings Account,0.0,Inactive/Dormant
11218,52317,50497,Business Account,2.0,Blocked/Frozen
11219,39254,50497,Certificate of Deposit (CD),94897684.0,Closed
11220,19029,22011,Individual Retirement Account (IRA),9928009.0,Defaulted
11221,17586,22011,Checking/Current Account,16438302.0,Active
11222,10419,22011,Checking/Current Account,599135.0,Blocked/Frozen
11223,48997,19672,Checking/Current Account,6.0,Limited/Restricted
11224,28376,19672,Business Account,96098874.0,Defaulted
11225,44073,22725,Individual Retirement Account (IRA),88536080.0,Blocked/Frozen
11226,53670,22725,Business Account,916842.0,Defaulted
11227,42494,12204,Individual Retirement Account (IRA),182425921.0,Closed
11228,36174,12204,Custodial Account,7971.0,Blocked/Frozen
11229,14474,64652,Trust Account,87.0,Limited/Restricted
11230,3629,30399,Trust Account,11741.0,Blocked/Frozen
11231,12411,30399,Custodial Account,7.0,Closed
11232,15231,30399,Trust Account,5211497.0,Defaulted
11233,4125,64574,Savings Account,9060252.0,Blocked/Frozen
11234,42192,64574,Savings Account,958368861.0,Inactive/Dormant
11235,47735,25808,Certificate of Deposit (CD),566097424.0,Closed
11236,7137,40585,Checking/Current Account,22743151.0,Blocked/Frozen
11237,38463,40585,Individual Retirement Account (IRA),64.0,Active
11238,30722,40585,Checking/Current Account,81925.0,Active
11239,25780,42335,Savings Account,7.0,Blocked/Frozen
11240,54923,43054,Certificate of Deposit (CD),41.0,Active
11241,8877,43054,Custodial Account,47054.0,Inactive/Dormant
11242,64209,11211,Individual Retirement Account (IRA),152.0,Blocked/Frozen
11243,34508,11211,Certificate of Deposit (CD),836231.0,Closed
11244,51669,11211,Business Account,463193292.0,Active
11245,29850,11211,Individual Retirement Account (IRA),6.0,Blocked/Frozen
11246,43808,54514,Certificate of Deposit (CD),77985.0,Closed
11247,47184,54514,Certificate of Deposit (CD),981.0,Defaulted
11248,62635,54514,Individual Retirement Account (IRA),8478.0,Blocked/Frozen
11249,2496,54514,Certificate of Deposit (CD),2337.0,Closed
11250,54058,10922,Business Account,75579563.0,Limited/Restricted
11251,11024,10922,Certificate of Deposit (CD),54.0,Defaulted
11252,30703,6017,Certificate of Deposit (CD),52383911.0,Defaulted
11253,26993,18517,Business Account,870060.0,Limited/Restricted
11254,15639,18517,Savings Account,69.0,Inactive/Dormant
11255,17459,18517,Trust Account,1549588.0,Defaulted
11256,54365,6073,Checking/Current Account,2.0,Blocked/Frozen
11257,52272,6073,Business Account,54305443.0,Inactive/Dormant
11258,25585,34059,Business Account,358871994.0,Limited/Restricted
11259,39751,25015,Trust Account,6854.0,Limited/Restricted
11260,14829,25015,Individual Retirement Account (IRA),161.0,Blocked/Frozen
11261,23811,16711,Business Account,22.0,Closed
11262,62364,16711,Custodial Account,49846.0,Active
11263,58742,16711,Certificate of Deposit (CD),891084191.0,Inactive/Dormant
11264,2401,31773,Savings Account,6581.0,Active
11265,52922,31773,Trust Account,562.0,Inactive/Dormant
11266,15272,819,Business Account,598102649.0,Inactive/Dormant
11267,26975,29920,Trust Account,91290.0,Active
11268,43133,29920,Trust Account,293.0,Inactive/Dormant
11269,16291,29920,Trust Account,923545.0,Inactive/Dormant
11270,16152,41673,Business Account,900604.0,Blocked/Frozen
11271,31067,24965,Trust Account,955.0,Closed
11272,12592,24965,Custodial Account,5.0,Closed
11273,31875,7386,Savings Account,20735.0,Limited/Restricted
11274,14189,7386,Savings Account,7851.0,Blocked/Frozen
11275,28631,7386,Certificate of Deposit (CD),7365497.0,Blocked/Frozen
11276,3169,4381,Checking/Current Account,718.0,Inactive/Dormant
11277,36327,4381,Checking/Current Account,825.0,Inactive/Dormant
11278,16311,27932,Checking/Current Account,321190.0,Closed
11279,51770,22793,Savings Account,1.0,Active
11280,27934,22793,Business Account,9861739.0,Active
11281,37108,22793,Individual Retirement Account (IRA),1400227.0,Defaulted
11282,14519,44727,Custodial Account,48.0,Limited/Restricted
11283,19655,44727,Business Account,8150.0,Inactive/Dormant
11284,12487,44727,Checking/Current Account,26430.0,Defaulted
11285,14717,44727,Trust Account,9.0,Closed
11286,59195,44727,Individual Retirement Account (IRA),8259.0,Closed
11287,8361,31375,Custodial Account,89.0,Defaulted
11288,47887,30024,Business Account,9187691.0,Defaulted
11289,53792,30024,Individual Retirement Account (IRA),827.0,Active
11290,10958,7662,Savings Account,9.0,Limited/Restricted
11291,49704,6813,Business Account,283.0,Limited/Restricted
11292,24625,6813,Business Account,56792.0,Blocked/Frozen
11293,7290,6813,Custodial Account,41716372.0,Defaulted
11294,63898,6813,Custodial Account,4.0,Closed
11295,24942,6813,Savings Account,9456781.0,Blocked/Frozen
11296,29129,33414,Savings Account,34.0,Defaulted
11297,8481,33414,Checking/Current Account,8883.0,Inactive/Dormant
11298,33048,46564,Business Account,17.0,Active
11299,62103,2898,Trust Account,10333.0,Blocked/Frozen
11300,30970,2898,Custodial Account,788.0,Inactive/Dormant
11301,50378,2898,Certificate of Deposit (CD),461650.0,Limited/Restricted
11302,62614,12898,Checking/Current Account,32.0,Defaulted
11303,35269,12898,Savings Account,98.0,Limited/Restricted
11304,53616,33470,Certificate of Deposit (CD),351.0,Inactive/Dormant
11305,12836,39963,Custodial Account,65204.0,Limited/Restricted
11306,5518,39963,Savings Account,897389433.0,Defaulted
11307,44791,49156,Savings Account,546.0,Limited/Restricted
11308,12465,49156,Certificate of Deposit (CD),2116507.0,Inactive/Dormant
11309,46671,49156,Custodial Account,35.0,Active
11310,19419,53930,Individual Retirement Account (IRA),17.0,Inactive/Dormant
11311,17735,53930,Savings Account,18.0,Defaulted
11312,19197,53930,Certificate of Deposit (CD),13.0,Inactive/Dormant
11313,37440,53930,Individual Retirement Account (IRA),9478704.0,Closed
11314,44145,36672,Certificate of Deposit (CD),8.0,Inactive/Dormant
11315,47214,36672,Individual Retirement Account (IRA),53516.0,Limited/Restricted
11316,59659,36672,Trust Account,97012.0,Active
11317,34543,52446,Individual Retirement Account (IRA),3484509.0,Closed
11318,8499,34818,Certificate of Deposit (CD),5476.0,Inactive/Dormant
11319,15275,34818,Individual Retirement Account (IRA),42435046.0,Defaulted
11320,7599,34818,Certificate of Deposit (CD),52206277.0,Blocked/Frozen
11321,37914,33859,Custodial Account,408.0,Defaulted
11322,396,33859,Savings Account,778412.0,Closed
11323,43182,33859,Certificate of Deposit (CD),4302.0,Inactive/Dormant
11324,64855,63108,Custodial Account,262.0,Limited/Restricted
11325,52522,48559,Business Account,396381.0,Closed
11326,41427,48559,Certificate of Deposit (CD),84013343.0,Inactive/Dormant
11327,15702,48559,Business Account,192087.0,Blocked/Frozen
11328,7541,30761,Checking/Current Account,34.0,Blocked/Frozen
11329,47434,41595,Checking/Current Account,88.0,Blocked/Frozen
11330,56336,58795,Custodial Account,9658101.0,Active
11331,5027,58795,Individual Retirement Account (IRA),78.0,Active
11332,36789,16692,Custodial Account,73.0,Limited/Restricted
11333,35848,39832,Individual Retirement Account (IRA),418.0,Limited/Restricted
11334,5097,39832,Custodial Account,6.0,Inactive/Dormant
11335,64113,39832,Business Account,67.0,Blocked/Frozen
11336,27425,39832,Checking/Current Account,4881.0,Blocked/Frozen
11337,31420,8352,Individual Retirement Account (IRA),74585289.0,Closed
11338,41662,31501,Custodial Account,0.0,Inactive/Dormant
11339,42514,31501,Individual Retirement Account (IRA),97220.0,Active
11340,1836,22768,Custodial Account,7.0,Defaulted
11341,62456,4174,Checking/Current Account,6110.0,Active
11342,25714,4174,Business Account,999994.0,Closed
11343,31211,4174,Certificate of Deposit (CD),455.0,Defaulted
11344,45004,4174,Certificate of Deposit (CD),23759.0,Limited/Restricted
11345,31601,4174,Savings Account,42900670.0,Blocked/Frozen
11346,59375,30238,Individual Retirement Account (IRA),52935.0,Defaulted
11347,26997,30238,Savings Account,549111.0,Active
11348,24264,61825,Certificate of Deposit (CD),870970.0,Limited/Restricted
11349,62150,61825,Custodial Account,771814535.0,Closed
11350,50322,61825,Savings Account,17440461.0,Inactive/Dormant
11351,65303,61825,Certificate of Deposit (CD),43.0,Closed
11352,23566,44766,Savings Account,40.0,Active
11353,9762,44766,Checking/Current Account,833242668.0,Blocked/Frozen
11354,56286,47907,Business Account,4066.0,Active
11355,55411,10004,Business Account,41089.0,Inactive/Dormant
11356,45031,10004,Custodial Account,60.0,Closed
11357,44502,45217,Individual Retirement Account (IRA),9141253.0,Limited/Restricted
11358,63734,3055,Individual Retirement Account (IRA),77.0,Blocked/Frozen
11359,18630,3055,Certificate of Deposit (CD),2.0,Active
11360,31131,3055,Business Account,151324.0,Limited/Restricted
11361,55636,14477,Savings Account,7.0,Closed
11362,30838,55164,Custodial Account,5112808.0,Active
11363,40500,55164,Custodial Account,3705578.0,Active
11364,7284,37679,Savings Account,86469.0,Limited/Restricted
11365,20167,8937,Savings Account,643009.0,Limited/Restricted
11366,33733,8937,Certificate of Deposit (CD),49.0,Active
11367,55903,8937,Trust Account,75676.0,Closed
11368,29822,8570,Custodial Account,1473452.0,Inactive/Dormant
11369,20033,8570,Certificate of Deposit (CD),286715319.0,Limited/Restricted
11370,56980,37199,Business Account,625.0,Blocked/Frozen
11371,22950,39286,Individual Retirement Account (IRA),91384.0,Limited/Restricted
11372,32869,46058,Certificate of Deposit (CD),835.0,Blocked/Frozen
11373,43937,46058,Savings Account,8.0,Defaulted
11374,16531,46058,Certificate of Deposit (CD),328300267.0,Limited/Restricted
11375,34115,51683,Business Account,4715.0,Blocked/Frozen
11376,3578,51683,Individual Retirement Account (IRA),915.0,Closed
11377,26488,51683,Custodial Account,7135245.0,Blocked/Frozen
11378,54173,9866,Business Account,1154037.0,Closed
11379,43659,32278,Checking/Current Account,271497195.0,Limited/Restricted
11380,37927,32278,Certificate of Deposit (CD),5.0,Active
11381,14580,14765,Custodial Account,55900913.0,Active
11382,39776,14765,Business Account,61796516.0,Active
11383,34590,14765,Custodial Account,78.0,Limited/Restricted
11384,48614,21008,Individual Retirement Account (IRA),3.0,Limited/Restricted
11385,40930,44225,Certificate of Deposit (CD),1338605.0,Inactive/Dormant
11386,41069,44225,Custodial Account,70356256.0,Closed
11387,22181,57055,Certificate of Deposit (CD),59450645.0,Blocked/Frozen
11388,59139,57055,Business Account,7001.0,Inactive/Dormant
11389,27825,57055,Custodial Account,6688870.0,Closed
11390,2927,17558,Trust Account,1.0,Blocked/Frozen
11391,58370,6597,Trust Account,99.0,Defaulted
11392,40424,6597,Individual Retirement Account (IRA),48135716.0,Closed
11393,6780,6597,Checking/Current Account,14327.0,Defaulted
11394,40836,6597,Custodial Account,9520390.0,Inactive/Dormant
11395,40643,25149,Business Account,9545417.0,Limited/Restricted
11396,63144,17283,Individual Retirement Account (IRA),102.0,Blocked/Frozen
11397,56135,17283,Individual Retirement Account (IRA),753778.0,Blocked/Frozen
11398,59219,19169,Savings Account,6.0,Defaulted
11399,4213,19169,Trust Account,506287.0,Defaulted
11400,15237,1437,Certificate of Deposit (CD),906190868.0,Defaulted
11401,60987,1437,Business Account,60.0,Active
11402,2120,32020,Certificate of Deposit (CD),6158.0,Defaulted
11403,51552,32020,Trust Account,8.0,Inactive/Dormant
11404,43241,32020,Business Account,54.0,Limited/Restricted
11405,21424,32020,Checking/Current Account,34735.0,Blocked/Frozen
11406,2639,51456,Individual Retirement Account (IRA),7.0,Defaulted
11407,46328,51456,Trust Account,2330232.0,Closed
11408,28751,44562,Checking/Current Account,2875553.0,Defaulted
11409,53167,44562,Savings Account,21947.0,Inactive/Dormant
11410,48668,40167,Checking/Current Account,46885.0,Blocked/Frozen
11411,11560,40167,Trust Account,32.0,Active
11412,29940,40167,Savings Account,33627.0,Active
11413,61882,7184,Business Account,859517519.0,Closed
11414,61598,7184,Individual Retirement Account (IRA),6863207.0,Active
11415,25651,12172,Certificate of Deposit (CD),660.0,Inactive/Dormant
11416,6637,12172,Checking/Current Account,741.0,Blocked/Frozen
11417,27445,12172,Trust Account,25435.0,Defaulted
11418,34493,46239,Individual Retirement Account (IRA),4.0,Closed
11419,60223,46239,Trust Account,2327952.0,Blocked/Frozen
11420,19999,46239,Checking/Current Account,2825967.0,Blocked/Frozen
11421,61456,56302,Trust Account,85846.0,Active
11422,64020,50657,Savings Account,14599049.0,Inactive/Dormant
11423,47028,50657,Individual Retirement Account (IRA),2383733.0,Inactive/Dormant
11424,19427,28931,Individual Retirement Account (IRA),113.0,Limited/Restricted
11425,53525,28931,Trust Account,56469633.0,Active
11426,64342,28931,Individual Retirement Account (IRA),161.0,Inactive/Dormant
11427,19330,28931,Business Account,67017.0,Limited/Restricted
11428,7437,52005,Business Account,625.0,Inactive/Dormant
11429,3854,52005,Individual Retirement Account (IRA),3484.0,Blocked/Frozen
11430,14310,52005,Certificate of Deposit (CD),6840909.0,Defaulted
11431,24218,52005,Business Account,5481.0,Closed
11432,44604,37383,Certificate of Deposit (CD),84761.0,Closed
11433,51739,37383,Certificate of Deposit (CD),9.0,Defaulted
11434,22463,37383,Trust Account,993981.0,Limited/Restricted
11435,47668,37383,Business Account,4.0,Active
11436,24815,37383,Individual Retirement Account (IRA),9366.0,Active
11437,20409,14685,Certificate of Deposit (CD),138626.0,Closed
11438,28070,14685,Business Account,51478.0,Defaulted
11439,9926,14685,Custodial Account,806378332.0,Defaulted
11440,199,58464,Certificate of Deposit (CD),97128.0,Active
11441,60654,58464,Certificate of Deposit (CD),408.0,Inactive/Dormant
11442,10360,58464,Individual Retirement Account (IRA),54.0,Closed
11443,8028,43041,Custodial Account,1.0,Inactive/Dormant
11444,5100,43041,Individual Retirement Account (IRA),36869298.0,Closed
11445,48065,43041,Certificate of Deposit (CD),960.0,Closed
11446,61950,43041,Savings Account,21106491.0,Closed
11447,45312,43041,Savings Account,236.0,Inactive/Dormant
11448,9173,15773,Checking/Current Account,552425.0,Limited/Restricted
11449,21751,15773,Checking/Current Account,105.0,Active
11450,10113,51840,Savings Account,21023.0,Closed
11451,65056,51840,Checking/Current Account,78712015.0,Active
11452,11105,51840,Trust Account,33.0,Closed
11453,40310,26038,Custodial Account,53.0,Closed
11454,33111,26038,Trust Account,39.0,Limited/Restricted
11455,56373,26038,Custodial Account,828538.0,Blocked/Frozen
11456,37311,3814,Business Account,84.0,Active
11457,8308,3814,Trust Account,862.0,Limited/Restricted
11458,44558,43619,Custodial Account,167305555.0,Defaulted
11459,51298,43619,Certificate of Deposit (CD),7.0,Limited/Restricted
11460,19689,43619,Certificate of Deposit (CD),4138.0,Active
11461,47246,64447,Individual Retirement Account (IRA),6655645.0,Limited/Restricted
11462,56416,64447,Business Account,53.0,Limited/Restricted
11463,60765,64447,Custodial Account,11489.0,Blocked/Frozen
11464,50903,64447,Custodial Account,4693628.0,Inactive/Dormant
11465,12258,3674,Checking/Current Account,648978861.0,Inactive/Dormant
11466,36542,3674,Checking/Current Account,79767005.0,Blocked/Frozen
11467,21567,763,Custodial Account,9545458.0,Defaulted
11468,22130,763,Individual Retirement Account (IRA),27133.0,Closed
11469,10502,763,Savings Account,50515577.0,Inactive/Dormant
11470,9100,63242,Certificate of Deposit (CD),64964983.0,Closed
11471,18879,63242,Checking/Current Account,467.0,Blocked/Frozen
11472,51478,63242,Trust Account,89000292.0,Defaulted
11473,4165,63242,Checking/Current Account,74438079.0,Inactive/Dormant
11474,64956,63242,Trust Account,227.0,Active
11475,20839,30687,Trust Account,597416234.0,Closed
11476,54127,30687,Checking/Current Account,9.0,Active
11477,18793,17801,Savings Account,70341514.0,Closed
11478,34423,17801,Custodial Account,46529129.0,Limited/Restricted
11479,36929,53492,Certificate of Deposit (CD),66.0,Limited/Restricted
11480,26180,53492,Individual Retirement Account (IRA),5000.0,Limited/Restricted
11481,39124,20142,Checking/Current Account,962.0,Defaulted
11482,10484,30074,Certificate of Deposit (CD),5825942.0,Active
11483,22339,30074,Checking/Current Account,2868.0,Active
11484,29689,48336,Custodial Account,3058.0,Blocked/Frozen
11485,3390,16743,Savings Account,4474.0,Blocked/Frozen
11486,54941,16743,Custodial Account,443718740.0,Blocked/Frozen
11487,18703,60360,Individual Retirement Account (IRA),8623.0,Blocked/Frozen
11488,12985,51573,Business Account,7620550.0,Limited/Restricted
11489,64183,8946,Trust Account,927.0,Limited/Restricted
11490,17096,8946,Savings Account,3126.0,Inactive/Dormant
11491,13799,35066,Individual Retirement Account (IRA),109.0,Inactive/Dormant
11492,39647,35066,Checking/Current Account,201.0,Closed
11493,52862,41482,Trust Account,538311.0,Defaulted
11494,7679,49619,Savings Account,3475264.0,Active
11495,3226,22700,Trust Account,6627.0,Limited/Restricted
11496,62058,22700,Certificate of Deposit (CD),436266.0,Limited/Restricted
11497,48198,22700,Trust Account,18.0,Blocked/Frozen
11498,2553,25348,Certificate of Deposit (CD),75552.0,Defaulted
11499,15956,25348,Trust Account,3140263.0,Limited/Restricted
11500,59798,25348,Checking/Current Account,554981.0,Active
11501,19172,25348,Checking/Current Account,783515.0,Limited/Restricted
11502,64275,26639,Checking/Current Account,6.0,Active
11503,55364,26639,Business Account,4.0,Defaulted
11504,12586,26639,Trust Account,979551.0,Limited/Restricted
11505,58537,29680,Custodial Account,929377.0,Defaulted
11506,18636,29680,Business Account,636489.0,Limited/Restricted
11507,23915,29680,Certificate of Deposit (CD),692903.0,Blocked/Frozen
11508,43315,59121,Trust Account,695999943.0,Limited/Restricted
11509,58114,58355,Custodial Account,866.0,Closed
11510,5707,58355,Trust Account,686079.0,Closed
11511,62949,15944,Trust Account,37556383.0,Active
11512,35233,272,Trust Account,805612379.0,Inactive/Dormant
11513,11110,272,Trust Account,73312.0,Inactive/Dormant
11514,17308,59617,Individual Retirement Account (IRA),47857343.0,Defaulted
11515,35615,59617,Savings Account,25.0,Blocked/Frozen
11516,1988,9044,Individual Retirement Account (IRA),98771438.0,Defaulted
11517,49877,9044,Custodial Account,4073986.0,Limited/Restricted
11518,37975,9044,Certificate of Deposit (CD),5.0,Active
11519,61471,38293,Business Account,79707.0,Inactive/Dormant
11520,36353,60900,Certificate of Deposit (CD),96686.0,Inactive/Dormant
11521,14867,60900,Business Account,634.0,Blocked/Frozen
11522,44230,26226,Trust Account,36.0,Inactive/Dormant
11523,39832,26226,Savings Account,613.0,Blocked/Frozen
11524,4371,26226,Trust Account,8.0,Defaulted
11525,23136,26226,Business Account,46020.0,Blocked/Frozen
11526,61232,56871,Checking/Current Account,247828.0,Blocked/Frozen
11527,25222,56871,Custodial Account,326.0,Limited/Restricted
11528,50848,46147,Certificate of Deposit (CD),10914.0,Blocked/Frozen
11529,27168,41285,Business Account,26.0,Active
